# Ba  x_lambda  y_lambda
1.4100,6.6455,4.5788
1.4100,10.0500,4.6500
1.4100,1.7806,4.8226
1.4100,3.3500,4.7500
1.4100,8.3548,4.7419
1.4100,11.7656,4.8000
1.4100,13.4719,4.8188
1.4100,5.0000,4.8656
1.4100,16.8500,4.9125
1.4100,20.2500,4.8500
1.4100,23.6500,4.9000
1.4100,15.1548,4.9581
1.4100,21.9500,4.9500
1.4100,18.5290,5.0710
1.4100,6.9719,6.0813
1.4100,10.2909,6.1697
1.4100,3.5581,6.2548
1.4100,8.6500,6.2500
1.4100,20.1794,6.3088
1.4100,1.8633,6.3367
1.4100,5.3206,6.3912
1.4100,11.9500,6.3500
1.4100,13.5500,6.3500
1.4100,23.6367,6.3633
1.4100,16.8500,6.4500
1.4100,21.9419,6.4452
1.4100,15.2091,6.5303
1.4100,18.5281,6.6188
1.4100,6.9710,7.6290
1.4100,1.8500,7.8000
1.4100,3.5500,7.7500
1.4100,8.6500,7.7875
1.4100,10.3452,7.7419
1.4100,5.2500,7.8500
1.4100,12.0281,7.8813
1.4100,13.7344,7.9000
1.4100,20.5000,7.8344
1.4100,23.7194,7.8774
1.4100,17.1452,7.9581
1.4100,22.1500,7.9500
1.4100,15.4500,8.0500
1.4100,18.8545,8.1212
1.4100,6.5818,9.1818
1.4100,3.3500,9.2500
1.4100,8.1562,9.3313
1.4100,9.8000,9.2656
1.4100,1.7724,9.3414
1.4100,4.9500,9.3875
1.4100,11.4000,9.3656
1.4100,13.0758,9.4000
1.4100,20.0719,9.4188
1.4100,23.6300,9.4000
1.4100,14.7645,9.4742
1.4100,16.5281,9.4813
1.4100,21.8091,9.4303
1.4100,18.2500,9.5500
1.4100,3.2500,10.8786
1.4100,6.3333,10.8500
1.4100,7.8333,10.8800
1.4100,9.3500,10.8667
1.4100,22.2500,10.9000
1.4100,23.7500,10.8786
1.4100,1.7519,10.9111
1.4100,4.7903,10.9323
1.4100,10.8690,10.9103
1.4100,12.4586,10.9276
1.4100,14.0724,10.9414
1.4100,15.7276,10.9414
1.4100,17.3786,10.9500
1.4100,19.0724,10.9414
1.4100,20.6667,10.9200
1.4600,1.7633,1.7367
1.4600,3.3633,1.7633
1.4600,4.9194,1.8000
1.4600,6.4500,1.7786
1.4600,8.0000,1.8000
1.4600,23.7367,1.7367
1.4600,9.5188,1.8281
1.4600,11.0000,1.8344
1.4600,12.4500,1.8500
1.4600,13.8500,1.8500
1.4600,15.2500,1.8500
1.4600,16.6500,1.8500
1.4600,18.0500,1.8500
1.4600,19.4500,1.8500
1.4600,20.8500,1.8500
1.4600,22.2500,1.8500
1.4600,2.0590,3.0000
1.4600,23.6500,3.1500
1.4600,3.8500,3.2500
1.4600,5.5788,3.2545
1.4600,7.2909,3.2697
1.4600,8.9886,3.2886
1.4600,10.6939,3.3424
1.4600,12.3917,3.4028
1.4600,14.0500,3.4500
1.4600,15.6909,3.4697
1.4600,17.3088,3.4794
1.4600,18.9000,3.4829
1.4600,20.4912,3.4794
1.4600,22.0697,3.5091
1.4600,1.7971,4.2714
1.4600,23.6075,4.5800
1.4600,3.3000,4.7500
1.4600,4.8909,4.7303
1.4600,6.4909,4.7303
1.4600,8.1500,4.7500
1.4600,9.7909,4.7697
1.4600,11.4636,4.8242
1.4600,13.1455,4.8788
1.4600,14.8500,4.9500
1.4600,16.5000,4.9656
1.4600,18.1719,4.9813
1.4600,19.8576,4.9576
1.4600,21.5706,4.9500
1.4600,23.3205,5.6750
1.4600,1.8303,5.7909
1.4600,3.7500,6.2500
1.4600,5.3909,6.2697
1.4600,7.0394,6.2485
1.4600,8.6500,6.2500
1.4600,10.2853,6.2618
1.4600,11.9303,6.3091
1.4600,13.5697,6.3909
1.4600,15.2147,6.4382
1.4600,16.8500,6.4500
1.4600,18.4606,6.4515
1.4600,20.1091,6.4303
1.4600,21.7500,6.4500
1.4600,23.6697,6.9091
1.4600,2.1795,7.0250
1.4600,7.3281,7.7188
1.4600,3.9294,7.7500
1.4600,5.6424,7.7424
1.4600,9.0000,7.7344
1.4600,10.6500,7.7500
1.4600,12.3545,7.8212
1.4600,14.0364,7.8758
1.4600,15.7091,7.9303
1.4600,17.3500,7.9500
1.4600,19.0091,7.9697
1.4600,20.6091,7.9697
1.4600,22.2000,7.9500
1.4600,1.8925,8.1200
1.4600,23.7029,8.4286
1.4600,3.4303,9.1909
1.4600,5.0088,9.2206
1.4600,6.6000,9.2171
1.4600,8.1912,9.2206
1.4600,9.8091,9.2303
1.4600,11.4500,9.2500
1.4600,13.1083,9.2972
1.4600,14.8061,9.3576
1.4600,16.5114,9.4114
1.4600,18.2091,9.4303
1.4600,19.9212,9.4455
1.4600,21.6500,9.4500
1.4600,1.8500,9.5500
1.4600,23.4410,9.7000
1.4600,3.2500,10.8500
1.4600,4.6500,10.8500
1.4600,6.0500,10.8500
1.4600,7.4500,10.8500
1.4600,8.8500,10.8500
1.4600,10.2500,10.8500
1.4600,11.6500,10.8500
1.4600,13.0500,10.8500
1.4600,14.5000,10.8656
1.4600,15.9813,10.8719
1.4600,17.5000,10.9000
1.4600,20.5806,10.9000
1.4600,1.7633,10.9633
1.4600,19.0500,10.9214
1.4600,22.1367,10.9367
1.4600,23.7367,10.9633
1.5100,1.6167,1.6400
1.5100,2.9921,1.7053
1.5100,5.6200,1.7075
1.5100,8.1154,1.7000
1.5100,9.5229,1.6571
1.5100,10.9706,1.6500
1.5100,12.4500,1.6500
1.5100,13.9500,1.6500
1.5100,15.3171,1.7000
1.5100,16.7500,1.6500
1.5100,18.1771,1.6429
1.5100,19.7853,1.6382
1.5100,21.2000,1.7000
1.5100,23.8633,1.6367
1.5100,4.3000,1.7500
1.5100,6.8581,1.8023
1.5100,22.5139,1.7389
1.5100,18.9756,2.8000
1.5100,1.8075,2.9800
1.5100,10.0075,3.0200
1.5100,11.8000,3.0000
1.5100,13.5500,3.0000
1.5100,16.9000,3.0410
1.5100,23.7917,2.9972
